,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
171,172,71,True,non-alternating,71,shortIndefinite,John furnished a team some forms.,John furnished some forms to a team.,-43.63243146840684,-60.81751985266245,-17.185088384255607
172,173,73,False,non-alternating,73,longIndefinite,Alice howled a woman from work a complaint.,Alice howled a complaint to a woman from work.,-60.462740154796435,-56.43024257339634,4.032497581400094
173,174,73,False,non-alternating,73,shortIndefinite,Michael howled a man a complaint.,Michael howled a complaint to a man.,-62.29758446376479,-57.56728333251843,4.730301131246364
174,175,75,False,non-alternating,75,longIndefinite,Maria grumbled a man who was from work a name.,Maria grumbled a name to a man who was from work.,-63.740053798642386,-63.81416106471666,-0.07410726607427165
175,176,75,False,non-alternating,75,shortIndefinite,Juan grumbled a man a name.,Juan grumbled a name to a man.,-59.705774212009075,-61.13347405794901,-1.4276998459399337
176,177,77,False,non-alternating,77,longIndefinite,Juan narrated a woman who was from work a show.,Juan narrated a show to a woman who was from work.,-61.31058386340958,-61.38422448616497,-0.0736406227553843
177,178,77,False,non-alternating,77,shortIndefinite,Maria narrated a man a show.,Maria narrated a show to a man.,-63.267036747855094,-63.3848210366925,-0.11778428883740588
178,179,79,False,non-alternating,79,longIndefinite,Alice grunted a man who was from work a name.,Alice grunted a name to a man who was from work.,-54.35917385691745,-54.43350977799165,-0.0743359210742014
179,180,79,False,non-alternating,79,shortIndefinite,Michael grunted a woman a name.,Michael grunted a name to a woman.,-56.58230956857397,-56.68766986079728,-0.10536029222330967
180,181,81,False,non-alternating,81,longIndefinite,Bob hollered a man from work some news.,Bob hollered some news to a man from work.,-47.978707812940705,-48.05875513900892,-0.08004732606821818
181,182,81,False,non-alternating,81,shortIndefinite,Alice hollered a woman some news.,Alice hollered some news to a woman.,-47.712789045738816,-47.808099256282446,-0.09531021054363009
182,183,83,False,non-alternating,83,longIndefinite,Bob squealed a woman from work an answer.,Bob squealed an answer to a woman from work.,-62.46567611078631,-50.40114855834007,12.064527552446243
183,184,83,False,non-alternating,83,shortIndefinite,Mary squealed a woman an answer.,Mary squealed an answer to a woman.,-59.142198234700516,-59.19336302556526,-0.051164790864746124
184,185,85,False,non-alternating,85,longIndefinite,Linda delegated a woman who was from work a task.,Linda delegated a task to a woman who was from work.,-62.95269802043597,-56.45522274723138,6.497475273204586
185,186,85,False,non-alternating,85,shortIndefinite,Alice delegated a man a task.,Alice delegated a task to a man.,-66.91779622265378,-63.67839383801744,3.2394023846363353
186,187,87,False,non-alternating,87,longIndefinite,Mary screeched a woman wearing a hat a thought.,Mary screeched a thought to a woman wearing a hat.,-55.13089022543946,-50.17380369603808,4.95708652940138
187,188,87,False,non-alternating,87,shortIndefinite,Maria screeched a man a thought.,Maria screeched a thought to a man.,-52.60001925986447,-52.70541169989003,-0.10539244002556103
188,189,89,False,non-alternating,89,longIndefinite,Juan bellowed a man who was from work an order.,Juan bellowed an order to a man who was from work.,-61.35451451658781,-61.44399245160652,-0.08947793501870649
189,190,89,False,non-alternating,89,shortIndefinite,Mary bellowed a man an order.,Mary bellowed an order to a man.,-59.0815122760696,-59.186873866188805,-0.10536159011920176
190,191,91,False,non-alternating,91,longIndefinite,John cackled a woman wearing a hat some noises.,John cackled some noises to a woman wearing a hat.,-56.386268632417675,-51.23206729375841,5.154201338659263
191,192,91,False,non-alternating,91,shortIndefinite,John cackled a man some noises.,John cackled some noises to a man.,-56.12468377395373,-56.42569454596474,-0.30101077201101134
192,193,93,False,non-alternating,93,longIndefinite,Mary croaked a man wearing a hat a request.,Mary croaked a request to a man wearing a hat.,-57.78320698423944,-58.489859936710126,-0.7066529524706837
193,194,93,False,non-alternating,93,shortIndefinite,Bob croaked a woman a request.,Bob croaked a request to a woman.,-66.80704172330421,-66.91367782495854,-0.10663610165433113
194,195,95,False,non-alternating,95,longIndefinite,Bob stammered a woman wearing a hat a thought.,Bob stammered a thought to a woman wearing a hat.,-57.391219867774225,-53.24389882341771,4.1473210443565165
195,196,95,False,non-alternating,95,shortIndefinite,John stammered a woman a thought.,John stammered a thought to a woman.,-60.92198170589741,-61.00430463269743,-0.08232292680002473
196,197,97,False,non-alternating,97,longIndefinite,Linda remitted a woman who was from work a percentage.,Linda remitted a percentage to a woman who was from work.,-11.217153787612915,-9.969303607940674,1.2478501796722412
197,198,97,False,non-alternating,97,shortIndefinite,Maria remitted a man a percentage.,Maria remitted a percentage to a man.,-9.938580513000488,-9.369170665740967,0.5694098472595215
198,199,99,False,non-alternating,99,longIndefinite,John warbled a man from work a greeting.,John warbled a greeting to a man from work.,-60.709406363029444,-61.065656795104516,-0.3562504320750719
199,200,99,False,non-alternating,99,shortIndefinite,John warbled a woman a greeting.,John warbled a greeting to a woman.,-60.81699760778675,-60.922753517201215,-0.10575590941446222
