,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
171,172,71,True,non-alternating,71,shortIndefinite,John furnished a team some forms.,John furnished some forms to a team.,-10.390073589165844,-8.779484152118261,-1.610589437047583
172,173,73,False,non-alternating,73,longIndefinite,Alice howled a woman from work a complaint.,Alice howled a complaint to a woman from work.,-11.318770369888322,-11.10953973735133,-0.20923063253699148
173,174,73,False,non-alternating,73,shortIndefinite,Michael howled a man a complaint.,Michael howled a complaint to a man.,-10.990372081508099,-11.121493675770912,0.13112159426281345
174,175,75,False,non-alternating,75,longIndefinite,Maria grumbled a man who was from work a name.,Maria grumbled a name to a man who was from work.,-10.729198584126987,-10.77204054909351,0.042841964966523705
175,176,75,False,non-alternating,75,shortIndefinite,Juan grumbled a man a name.,Juan grumbled a name to a man.,-9.835781149218839,-9.942365135553707,0.10658398633486854
176,177,77,False,non-alternating,77,longIndefinite,Juan narrated a woman who was from work a show.,Juan narrated a show to a woman who was from work.,-9.699361079534114,-9.739231140791711,0.039870061257596845
177,178,77,False,non-alternating,77,shortIndefinite,Maria narrated a man a show.,Maria narrated a show to a man.,-9.581574190800875,-8.937345366754961,-0.6442288240459142
178,179,79,False,non-alternating,79,longIndefinite,Alice grunted a man who was from work a name.,Alice grunted a name to a man who was from work.,-10.953669224359649,-10.54129099903006,-0.41237822532958823
179,180,79,False,non-alternating,79,shortIndefinite,Michael grunted a woman a name.,Michael grunted a name to a woman.,-10.330144857756133,-10.634969535719446,0.30482467796331214
180,181,81,False,non-alternating,81,longIndefinite,Bob hollered a man from work some news.,Bob hollered some news to a man from work.,-9.791840183415985,-9.35064957544867,-0.44119060796731446
181,182,81,False,non-alternating,81,shortIndefinite,Alice hollered a woman some news.,Alice hollered some news to a woman.,-10.332067544810517,-9.693170888419113,-0.6388966563914042
182,183,83,False,non-alternating,83,longIndefinite,Bob squealed a woman from work an answer.,Bob squealed an answer to a woman from work.,-8.813221697713132,-8.70306378178746,-0.11015791592567226
183,184,83,False,non-alternating,83,shortIndefinite,Mary squealed a woman an answer.,Mary squealed an answer to a woman.,-7.513198276215751,-7.949658412977967,0.43646013676221607
184,185,85,False,non-alternating,85,longIndefinite,Linda delegated a woman who was from work a task.,Linda delegated a task to a woman who was from work.,-10.1561775586613,-7.5460059424591455,-2.6101716162021544
185,186,85,False,non-alternating,85,shortIndefinite,Alice delegated a man a task.,Alice delegated a task to a man.,-9.492487215764676,-7.234263538214045,-2.258223677550631
186,187,87,False,non-alternating,87,longIndefinite,Mary screeched a woman wearing a hat a thought.,Mary screeched a thought to a woman wearing a hat.,-9.044631033955412,-9.102031429149402,0.05740039519399076
187,188,87,False,non-alternating,87,shortIndefinite,Maria screeched a man a thought.,Maria screeched a thought to a man.,-10.425729117593304,-10.82458676698755,0.3988576493942464
188,189,89,False,non-alternating,89,longIndefinite,Juan bellowed a man who was from work an order.,Juan bellowed an order to a man who was from work.,-9.615196203327528,-9.26464393089491,-0.3505522724326191
189,190,89,False,non-alternating,89,shortIndefinite,Mary bellowed a man an order.,Mary bellowed an order to a man.,-7.948012128030699,-8.35230843848185,0.40429631045115144
190,191,91,False,non-alternating,91,longIndefinite,John cackled a woman wearing a hat some noises.,John cackled some noises to a woman wearing a hat.,-9.936303954956793,-10.135634185134903,0.19933023017810925
191,192,91,False,non-alternating,91,shortIndefinite,John cackled a man some noises.,John cackled some noises to a man.,-9.676539905012325,-9.719236063400118,0.04269615838779295
192,193,93,False,non-alternating,93,longIndefinite,Mary croaked a man wearing a hat a request.,Mary croaked a request to a man wearing a hat.,-8.789608171912853,-8.959943095836321,0.17033492392346794
193,194,93,False,non-alternating,93,shortIndefinite,Bob croaked a woman a request.,Bob croaked a request to a woman.,-10.262147445836408,-10.92403223023654,0.6618847844001312
194,195,95,False,non-alternating,95,longIndefinite,Bob stammered a woman wearing a hat a thought.,Bob stammered a thought to a woman wearing a hat.,-10.746010053574057,-10.73964946932659,-0.006360584247467216
195,196,95,False,non-alternating,95,shortIndefinite,John stammered a woman a thought.,John stammered a thought to a woman.,-10.412138783567821,-10.195307431220055,-0.21683135234776607
196,197,97,False,non-alternating,97,longIndefinite,Linda remitted a woman who was from work a percentage.,Linda remitted a percentage to a woman who was from work.,-10.20678925721721,-10.158177724353179,-0.048611532864031304
197,198,97,False,non-alternating,97,shortIndefinite,Maria remitted a man a percentage.,Maria remitted a percentage to a man.,-9.47395392645192,-9.655966777891535,0.18201285143961599
198,199,99,False,non-alternating,99,longIndefinite,John warbled a man from work a greeting.,John warbled a greeting to a man from work.,-9.50062036066553,-9.967392272322794,0.46677191165726306
199,200,99,False,non-alternating,99,shortIndefinite,John warbled a woman a greeting.,John warbled a greeting to a woman.,-10.0223558866573,-10.17343514154121,0.1510792548839106
