,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
171,172,71,True,non-alternating,71,shortIndefinite,John furnished a team some forms.,John furnished some forms to a team.,-7.957184441679592,-8.000703991992914,0.043519550313321886
172,173,73,False,non-alternating,73,longIndefinite,Alice howled a woman from work a complaint.,Alice howled a complaint to a woman from work.,-8.350605148647553,-8.72289803611894,0.3722928874713869
173,174,73,False,non-alternating,73,shortIndefinite,Michael howled a man a complaint.,Michael howled a complaint to a man.,-9.565852085088949,-10.295806611884071,0.7299545267951224
174,175,75,False,non-alternating,75,longIndefinite,Maria grumbled a man who was from work a name.,Maria grumbled a name to a man who was from work.,-8.52608849912248,-9.723249918147054,1.1971614190245745
175,176,75,False,non-alternating,75,shortIndefinite,Juan grumbled a man a name.,Juan grumbled a name to a man.,-9.476786026967186,-9.914742729171328,0.43795670220414173
176,177,77,False,non-alternating,77,longIndefinite,Juan narrated a woman who was from work a show.,Juan narrated a show to a woman who was from work.,-8.43130070564943,-9.257539786319953,0.826239080670522
177,178,77,False,non-alternating,77,shortIndefinite,Maria narrated a man a show.,Maria narrated a show to a man.,-10.04887624043038,-10.175876082209301,0.12699984177892176
178,179,79,False,non-alternating,79,longIndefinite,Alice grunted a man who was from work a name.,Alice grunted a name to a man who was from work.,-8.890813166715086,-10.106383973989256,1.2155708072741707
179,180,79,False,non-alternating,79,shortIndefinite,Michael grunted a woman a name.,Michael grunted a name to a woman.,-8.334066822049857,-10.021439502691134,1.6873726806412765
180,181,81,False,non-alternating,81,longIndefinite,Bob hollered a man from work some news.,Bob hollered some news to a man from work.,-9.351383038507059,-9.492538295880102,0.14115525737304324
181,182,81,False,non-alternating,81,shortIndefinite,Alice hollered a woman some news.,Alice hollered some news to a woman.,-8.811439423469004,-9.345327679057132,0.5338882555881277
182,183,83,False,non-alternating,83,longIndefinite,Bob squealed a woman from work an answer.,Bob squealed an answer to a woman from work.,-10.211290583532506,-9.939705719956748,-0.2715848635757574
183,184,83,False,non-alternating,83,shortIndefinite,Mary squealed a woman an answer.,Mary squealed an answer to a woman.,-10.57931283595478,-10.08193394996805,-0.4973788859867305
184,185,85,False,non-alternating,85,longIndefinite,Linda delegated a woman who was from work a task.,Linda delegated a task to a woman who was from work.,-10.519955874420603,-9.402429747161996,-1.117526127258607
185,186,85,False,non-alternating,85,shortIndefinite,Alice delegated a man a task.,Alice delegated a task to a man.,-10.556739637481277,-8.977303523185121,-1.579436114296156
186,187,87,False,non-alternating,87,longIndefinite,Mary screeched a woman wearing a hat a thought.,Mary screeched a thought to a woman wearing a hat.,-9.982131809263983,-10.164223870620088,0.182092061356105
187,188,87,False,non-alternating,87,shortIndefinite,Maria screeched a man a thought.,Maria screeched a thought to a man.,-10.468603769372809,-10.706308054836757,0.2377042854639484
188,189,89,False,non-alternating,89,longIndefinite,Juan bellowed a man who was from work an order.,Juan bellowed an order to a man who was from work.,-9.316292610274338,-9.076789473420337,-0.23950313685400104
189,190,89,False,non-alternating,89,shortIndefinite,Mary bellowed a man an order.,Mary bellowed an order to a man.,-8.234116643657842,-9.597704226310515,1.3635875826526735
190,191,91,False,non-alternating,91,longIndefinite,John cackled a woman wearing a hat some noises.,John cackled some noises to a woman wearing a hat.,-8.31454606835215,-8.473257646779338,0.1587115784271873
191,192,91,False,non-alternating,91,shortIndefinite,John cackled a man some noises.,John cackled some noises to a man.,-8.255115335480799,-8.459821655729549,0.20470632024875002
192,193,93,False,non-alternating,93,longIndefinite,Mary croaked a man wearing a hat a request.,Mary croaked a request to a man wearing a hat.,-9.616173247870051,-9.682792256799594,0.06661900892954264
193,194,93,False,non-alternating,93,shortIndefinite,Bob croaked a woman a request.,Bob croaked a request to a woman.,-10.21417259241963,-10.190044164065531,-0.02412842835409812
194,195,95,False,non-alternating,95,longIndefinite,Bob stammered a woman wearing a hat a thought.,Bob stammered a thought to a woman wearing a hat.,-9.231523723861635,-9.485273170953565,0.2537494470919306
195,196,95,False,non-alternating,95,shortIndefinite,John stammered a woman a thought.,John stammered a thought to a woman.,-8.41580546751374,-8.498893963600834,0.08308849608709323
196,197,97,False,non-alternating,97,longIndefinite,Linda remitted a woman who was from work a percentage.,Linda remitted a percentage to a woman who was from work.,-10.40808132999152,-10.418810755907689,0.010729425916169433
197,198,97,False,non-alternating,97,shortIndefinite,Maria remitted a man a percentage.,Maria remitted a percentage to a man.,-9.287170033247307,-9.508829146953106,0.22165911370579927
198,199,99,False,non-alternating,99,longIndefinite,John warbled a man from work a greeting.,John warbled a greeting to a man from work.,-8.604407804802205,-8.745821591907776,0.14141378710557007
199,200,99,False,non-alternating,99,shortIndefinite,John warbled a woman a greeting.,John warbled a greeting to a woman.,-8.460794239465004,-8.57610945487155,0.11531521540654666
