,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
180,181,81,FALSE,non-alternating,81,longIndefinite,Bob hollered a man from work some news.,Bob hollered some news to a man from work.,-9.351383039,-9.492538296,0.141155257
181,182,81,FALSE,non-alternating,81,shortIndefinite,Alice hollered a woman some news.,Alice hollered some news to a woman.,-8.811439423,-9.345327679,0.533888256
182,183,83,FALSE,non-alternating,83,longIndefinite,Bob squealed a woman from work an answer.,Bob squealed an answer to a woman from work.,-10.21129058,-9.93970572,-0.271584864
183,184,83,FALSE,non-alternating,83,shortIndefinite,Mary squealed a woman an answer.,Mary squealed an answer to a woman.,-10.57931284,-10.08193395,-0.497378886
184,185,85,FALSE,non-alternating,85,longIndefinite,Linda delegated a woman who was from work a task.,Linda delegated a task to a woman who was from work.,-10.51995587,-9.402429747,-1.117526127
185,186,85,FALSE,non-alternating,85,shortIndefinite,Alice delegated a man a task.,Alice delegated a task to a man.,-10.55673964,-8.977303523,-1.579436114
186,187,87,FALSE,non-alternating,87,longIndefinite,Mary screeched a woman wearing a hat a thought.,Mary screeched a thought to a woman wearing a hat.,-9.982131809,-10.16422387,0.182092061
187,188,87,FALSE,non-alternating,87,shortIndefinite,Maria screeched a man a thought.,Maria screeched a thought to a man.,-10.46860377,-10.70630805,0.237704285
188,189,89,FALSE,non-alternating,89,longIndefinite,Juan bellowed a man who was from work an order.,Juan bellowed an order to a man who was from work.,-9.31629261,-9.076789473,-0.239503137
189,190,89,FALSE,non-alternating,89,shortIndefinite,Mary bellowed a man an order.,Mary bellowed an order to a man.,-8.234116644,-9.597704226,1.363587583
190,191,91,FALSE,non-alternating,91,longIndefinite,John cackled a woman wearing a hat some noises.,John cackled some noises to a woman wearing a hat.,-8.314546068,-8.473257647,0.158711578
191,192,91,FALSE,non-alternating,91,shortIndefinite,John cackled a man some noises.,John cackled some noises to a man.,-8.255115335,-8.459821656,0.20470632
192,193,93,FALSE,non-alternating,93,longIndefinite,Mary croaked a man wearing a hat a request.,Mary croaked a request to a man wearing a hat.,-9.616173248,-9.682792257,0.066619009
193,194,93,FALSE,non-alternating,93,shortIndefinite,Bob croaked a woman a request.,Bob croaked a request to a woman.,-10.21417259,-10.19004416,-0.024128428
194,195,95,FALSE,non-alternating,95,longIndefinite,Bob stammered a woman wearing a hat a thought.,Bob stammered a thought to a woman wearing a hat.,-9.231523724,-9.485273171,0.253749447
195,196,95,FALSE,non-alternating,95,shortIndefinite,John stammered a woman a thought.,John stammered a thought to a woman.,-8.415805468,-8.498893964,0.083088496
196,197,97,FALSE,non-alternating,97,longIndefinite,Linda remitted a woman who was from work a percentage.,Linda remitted a percentage to a woman who was from work.,-10.40808133,-10.41881076,0.010729426
197,198,97,FALSE,non-alternating,97,shortIndefinite,Maria remitted a man a percentage.,Maria remitted a percentage to a man.,-9.287170033,-9.508829147,0.221659114
198,199,99,FALSE,non-alternating,99,longIndefinite,John warbled a man from work a greeting.,John warbled a greeting to a man from work.,-8.604407805,-8.745821592,0.141413787
199,200,99,FALSE,non-alternating,99,shortIndefinite,John warbled a woman a greeting.,John warbled a greeting to a woman.,-8.460794239,-8.576109455,0.115315215
